Date,Adj_Close,Index_Returns,Training Regime,Recursive_Predictions,Recursive_Predicted_Regime_Label,T2_Recursive_Predictions,T2_Recursive_Predicted_Regime_Label,Full_Vol_Regime,State_Prob_Regime0,State_Prob_Regime1,Predicted_Regime,Predicted_Regime_Label,Blended_Test_Training_Regime
2021-09-28 00:00:00,4352.6298828125,-0.020364110556098214,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2021-09-29 00:00:00,4359.4599609375,0.0015691842194003325,,1.0,High Volatility,0.0,Low Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2021-10-01 00:00:00,4357.0400390625,0.01149147763018199,,1.0,High Volatility,0.0,Low Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2021-10-04 00:00:00,4300.4599609375,-0.012985898136748442,,1.0,High Volatility,1.0,High Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2021-10-05 00:00:00,4345.72021484375,0.010524514660609219,,1.0,High Volatility,1.0,High Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2021-10-06 00:00:00,4363.5498046875,0.004102792854185466,,1.0,High Volatility,1.0,High Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2021-10-07 00:00:00,4399.759765625,0.008298280656405366,,1.0,High Volatility,1.0,High Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2021-11-26 00:00:00,4594.6201171875,-0.022724822637582465,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2021-12-28 00:00:00,4786.35009765625,-0.0010101548486260992,,1.0,High Volatility,1.0,High Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2021-12-29 00:00:00,4793.06005859375,0.0014018951394270118,,1.0,High Volatility,1.0,High Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2022-01-06 00:00:00,4696.0498046875,-0.0009637690162076495,,1.0,High Volatility,0.0,Low Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2022-01-11 00:00:00,4713.06982421875,0.009159984668711818,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2022-01-12 00:00:00,4726.35009765625,0.002817754443029452,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2022-01-13 00:00:00,4659.02978515625,-0.0142436152864307,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2022-01-14 00:00:00,4662.85009765625,0.0008199802697488323,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2022-01-18 00:00:00,4577.10986328125,-0.018387945694007368,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2022-04-11 00:00:00,4412.52978515625,-0.01687729010355421,,0.0,Low Volatility,1.0,High Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2022-07-07 00:00:00,3902.6201171875,0.014964587965241805,,0.0,Low Volatility,1.0,High Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2022-07-11 00:00:00,3854.429931640625,-0.011527461422777274,,0.0,Low Volatility,1.0,High Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2022-07-14 00:00:00,3790.3798828125,-0.00299863390215227,,0.0,Low Volatility,1.0,High Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2022-07-15 00:00:00,3863.159912109375,0.01920124935943668,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2022-08-08 00:00:00,4140.06005859375,-0.0012375507238541195,,0.0,Low Volatility,1.0,High Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2022-08-09 00:00:00,4122.47021484375,-0.004248692893594086,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2022-08-10 00:00:00,4210.240234375,0.021290637641290244,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2022-08-18 00:00:00,4283.740234375,0.002269561170191503,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2022-08-19 00:00:00,4228.47998046875,-0.012900001139847905,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2022-08-22 00:00:00,4137.990234375,-0.0214000649197158,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2022-11-21 00:00:00,3949.93994140625,-0.003883688698329779,,0.0,Low Volatility,1.0,High Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2022-11-22 00:00:00,4003.580078125,0.013579987927526016,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2022-11-23 00:00:00,4027.260009765625,0.0059146891478476515,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2022-11-25 00:00:00,4026.1201171875,-0.0002830441976333642,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2022-11-28 00:00:00,3963.93994140625,-0.015444192913123267,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2022-11-29 00:00:00,3957.6298828125,-0.0015918653377758885,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2022-11-30 00:00:00,4080.110107421875,0.030947872397389053,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2023-01-17 00:00:00,3990.969970703125,-0.0020304911890052235,,0.0,Low Volatility,1.0,High Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2023-01-18 00:00:00,3928.860107421875,-0.015562598500411085,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2023-01-30 00:00:00,4017.77001953125,-0.012968740984683369,,0.0,Low Volatility,1.0,High Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2023-02-15 00:00:00,4147.60009765625,0.002773175690496066,,0.0,Low Volatility,1.0,High Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2023-02-16 00:00:00,4090.409912109375,-0.013788741489130674,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2023-02-21 00:00:00,3997.340087890625,-0.020041234255327334,,0.0,Low Volatility,1.0,High Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2023-02-28 00:00:00,3970.14990234375,-0.0030360018281855305,,0.0,Low Volatility,1.0,High Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2023-03-01 00:00:00,3951.389892578125,-0.004725264845680033,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2023-03-02 00:00:00,3981.35009765625,0.0075821940867943916,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2023-03-03 00:00:00,4045.639892578125,0.0161477371607488,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2023-03-06 00:00:00,4048.419921875,0.0006871667698291617,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2023-03-07 00:00:00,3986.3701171875,-0.015326919115337678,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2023-03-09 00:00:00,3918.320068359375,-0.01845935787384867,,0.0,Low Volatility,1.0,High Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2023-03-23 00:00:00,3948.719970703125,0.0029845287333754023,,1.0,High Volatility,1.0,High Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2023-03-24 00:00:00,3970.989990234375,0.005639807253104534,,1.0,High Volatility,1.0,High Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2023-03-27 00:00:00,3977.530029296875,0.0016469543057482383,,1.0,High Volatility,1.0,High Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2023-04-03 00:00:00,4124.509765625,0.0036988464765423945,,1.0,High Volatility,0.0,Low Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2023-04-28 00:00:00,4169.47998046875,0.008253202753460531,,1.0,High Volatility,0.0,Low Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2023-05-08 00:00:00,4138.1201171875,0.0004521286642489297,,1.0,High Volatility,0.0,Low Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2023-05-09 00:00:00,4119.169921875,-0.004579421277258522,,1.0,High Volatility,1.0,High Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2023-11-03 00:00:00,4358.33984375,0.009393730253031363,,1.0,High Volatility,0.0,Low Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2023-11-06 00:00:00,4365.97998046875,0.0017529924220356374,,1.0,High Volatility,1.0,High Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2023-11-15 00:00:00,4502.8798828125,0.0015970120755575135,,1.0,High Volatility,0.0,Low Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2024-07-19 00:00:00,5505.0,-0.007140265531926926,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2024-07-22 00:00:00,5564.41015625,0.01079203564940956,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2024-07-23 00:00:00,5555.740234375,-0.001558102589770738,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2024-07-24 00:00:00,5427.1298828125,-0.02314909375473495,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2024-07-31 00:00:00,5522.2998046875,0.0157933986591674,,0.0,Low Volatility,1.0,High Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2024-08-16 00:00:00,5554.25,0.001989779357261412,,1.0,High Volatility,1.0,High Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2024-08-19 00:00:00,5608.25,0.009722284736913167,,1.0,High Volatility,1.0,High Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2024-08-20 00:00:00,5597.1201171875,-0.0019845553982971165,,1.0,High Volatility,1.0,High Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2024-09-03 00:00:00,5528.93017578125,-0.02115107439771169,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2024-09-04 00:00:00,5520.06982421875,-0.0016025435809103872,,1.0,High Volatility,0.0,Low Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2024-09-05 00:00:00,5503.41015625,-0.003018017615584734,,1.0,High Volatility,1.0,High Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2024-09-09 00:00:00,5471.0498046875,0.0115800702824842,,1.0,High Volatility,0.0,Low Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2024-09-10 00:00:00,5495.52001953125,0.004472672652839682,,1.0,High Volatility,1.0,High Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2024-09-11 00:00:00,5554.1298828125,0.010665025888896507,,1.0,High Volatility,1.0,High Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2024-09-12 00:00:00,5595.759765625,0.007495302358939249,,1.0,High Volatility,1.0,High Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2024-09-13 00:00:00,5626.02001953125,0.005407711405364557,,1.0,High Volatility,1.0,High Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2024-10-31 00:00:00,5705.4501953125,-0.018614700871699585,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2024-11-01 00:00:00,5728.7998046875,0.004092509543626166,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2024-11-04 00:00:00,5712.68994140625,-0.002812083478299976,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2024-11-05 00:00:00,5782.759765625,0.012265644545291332,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2024-11-06 00:00:00,5929.0400390625,0.025295927786425976,,0.0,Low Volatility,0.0,Low Volatility,1.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2024-11-07 00:00:00,5973.10009765625,0.007431229727488331,,1.0,High Volatility,0.0,Low Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2024-11-08 00:00:00,5995.5400390625,0.0037568333092317108,,1.0,High Volatility,1.0,High Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
2024-11-11 00:00:00,6001.35009765625,0.0009690634297987444,,1.0,High Volatility,1.0,High Volatility,0.0,0.7636069671806214,0.23639303281937685,0.0,Low Volatility,0.0
